,Actual_Temperature,Predicted_Temperature
64835,0.02777843,0.8108137
64836,0.049999334,1.8250097
64837,-0.02777843,0.80372375
64838,-1.083333,0.6512588
64839,-1.1277785,-0.5222032
64840,-1.2777783,-0.68284345
64841,-1.1777778,0.24174777
64842,-2.2444437,-0.23266734
64843,-2.4444447,-0.69919044
64844,-2.7277775,-1.7222737
64845,-3.3055558,-2.267947
64846,-3.4611113,-3.2913501
64847,-3.838889,-3.594284
64848,-3.8611116,-4.2337565
64849,-4.383333,-3.8585286
64850,-4.9277773,-4.504276
64851,-4.9500003,-4.5718493
64852,-5.9555554,-4.292667
64853,-5.9888897,-4.836085
64854,-5.0166664,-4.5538707
64855,-5.1277766,-2.7791986
64856,-4.9055567,-3.4188237
64857,-3.838889,-3.5560105
64858,-2.955555,-2.7365377
64859,-2.7777767,-1.2917981
64860,-2.7999995,-1.0411116
64861,-2.9111114,-1.3520663
64862,-3.8833325,-1.376147
64863,-3.9055552,-2.5382254
64864,-5.033334,-2.8406572
64865,-4.994444,-3.9271746
64866,-5.5277786,-4.0633955
64867,-5.5,-4.322031
64868,-5.577778,-4.4118876
64869,3.872221,-4.415749
64870,3.5166664,3.2287438
64871,3.3833337,3.9398
64872,3.8666673,4.852371
64873,3.4944437,5.5733004
64874,3.722223,4.7365093
64875,3.722223,4.709906
64876,3.8444445,4.933598
64877,4.644445,5.103996
64878,5.8277783,6.1752405
64879,6.9777775,6.9842405
64880,8.816668,8.352841
64881,8.911111,10.147416
64882,9.844443,10.167678
64883,10.966666,10.60846
64884,9.927779,12.371199
64885,7.9777775,10.788579
64886,7.655555,8.194909
64887,7.1277776,8.304076
64888,7.2722216,8.244958
64889,7.2222223,8.471866
64890,6.71111,8.057271
64891,7.0722227,7.7195373
64892,7.6611104,8.27619
64893,7.172221,8.6669855
64894,6.588889,8.0061035
64895,6.622223,7.464984
64896,6.1555567,7.390541
64897,6.2111115,6.761395
64898,7.194444,6.8635015
64899,7.194444,8.979
64900,7.1833324,8.664605
64901,7.755555,8.084965
64902,7.777778,8.884647
64903,8.816668,8.852827
64904,10.116665,10.053308
64905,11.155556,11.063177
64906,11.244447,11.6622715
64907,11.155556,12.116712
64908,10.066668,11.303587
64909,10.061111,10.40584
64910,9.972224,10.551362
64911,8.911111,10.541362
64912,8.944445,9.564003
64913,8.883332,9.287013
64914,8.3555565,9.919563
64915,7.88889,9.0465555
64916,7.7999988,8.302149
64917,7.7999988,8.416411
64918,7.7000003,8.692233
64919,7.194444,8.532884
64920,6.6388884,8.003841
64921,6.6000004,7.8350515
64922,3.0000005,7.9140673
64923,4.022221,4.180105
64924,4.205555,5.4876103
64925,3.027777,4.9921002
64926,4.0944448,3.2550433
64927,5.522223,4.0943437
64928,6.4111104,5.5627832
64929,7.522222,6.390488
64930,7.627778,8.358222
64931,8.122221,7.7671356
64932,8.005556,8.397894
64933,6.78889,8.800758
64934,5.1166673,7.5958037
64935,4.9277773,5.6818957
64936,4.9111104,4.7183003
64937,4.772222,4.736673
64938,3.705556,4.911791
64939,3.355555,4.5252604
64940,3.1500003,3.6007981
64941,3.1500003,3.303098
64942,3.1888883,3.2013075
64943,3.7000003,3.4494388
64944,4.233333,4.028759
64945,5.2444444,4.1648583
64946,5.8111115,5.472954
64947,6.9,6.2221584
64948,6.9,6.9631877
64949,7.066667,6.7249775
64950,6.0666656,6.81557
64951,6.166666,5.938296
64952,6.1611104,5.9245615
64953,7.177777,5.9211874
64954,7.188888,7.485253
64955,7.2,6.9540997
64956,7.2,6.972787
64957,7.2055554,7.256686
64958,7.15,7.315674
64959,6.1333337,7.2934237
64960,7.033333,6.3108506
64961,6.111111,7.447119
64962,6.111111,6.1054893
64963,6.0277777,6.053479
64964,5.577778,6.450004
64965,5.577778,5.823529
64966,5.066666,6.13099
64967,5.5111117,5.3543344
64968,4.9777784,5.944087
64969,4.4722223,5.2257295
64970,3.8888881,4.705364
64971,3.9111109,4.24342
64972,3.9388893,4.3260546
64973,3.9111109,4.3164477
64974,3.9111109,4.4501524
64975,4.038888,4.463048
64976,4.9277773,4.330847
64977,3.9833329,5.354625
64978,5.066666,4.5645256
64979,5.0222225,5.225047
64980,5.0722218,5.270199
64981,5.0777774,5.229858
64982,4.9999995,5.3440747
64983,6.016668,5.152034
64984,4.9500003,6.764704
64985,5.0222225,5.194572
64986,4.5111103,4.961345
64987,4.4833336,4.658049
64988,4.9999995,4.769534
64989,4.4444456,5.35095
64990,4.4444456,5.542277
64991,3.9333336,5.1042514
64992,3.9111109,4.578003
64993,3.8500001,4.6816735
64994,2.844445,4.7087455
64995,2.8222222,3.5908127
64996,2.9277785,3.370127
64997,3.838889,3.386783
64998,3.8166661,4.739458
64999,3.8222218,4.178713
65000,3.8666673,4.054427
65001,3.8666673,4.013155
65002,3.838889,4.131984
65003,3.8888881,4.0763907
65004,3.8888881,4.039791
65005,3.8555558,4.3216634
65006,3.8666673,4.124337
65007,2.8500006,4.731728
65008,2.8555562,3.2036347
65009,2.7777767,3.0417306
65010,2.7777767,3.0914376
65011,2.1611104,3.0389454
65012,1.7388892,2.6725278
65013,14.5611105,2.315321
65014,14.538888,15.584019
65015,14.066666,14.766317
65016,13.961111,14.280972
65017,13.377779,13.967127
65018,13.0,13.309469
65019,13.866668,13.128391
65020,16.044445,14.101269
65021,17.194447,16.351683
65022,18.866667,18.704262
65023,20.05,19.69126
65024,21.016666,20.7406
65025,22.244444,21.472933
65026,22.82778,22.217676
65027,23.7,23.101591
65028,22.894444,23.854095
65029,24.927778,22.291721
65030,24.927778,23.862616
65031,24.95,24.0449
65032,22.800001,23.604023
65033,20.555555,20.94104
65034,18.288887,17.851078
65035,15.488888,16.241209
65036,14.577778,13.8293495
65037,16.13889,14.038817
65038,15.116668,15.332666
65039,14.766667,14.901611
65040,14.005557,14.969343
65041,13.405558,14.41241
65042,13.061112,13.740186
65043,14.883333,13.657241
65044,16.094442,15.209345
65045,17.705555,16.652569
65046,19.861109,18.041515
65047,22.594444,19.774935
65048,23.588886,21.712654
65049,23.794447,22.417255
65050,23.911112,22.04581
65051,25.916668,22.640291
65052,24.933332,24.56532
65053,23.894442,24.150257
65054,20.45,23.10036
65055,17.977776,18.259483
65056,17.17778,16.863104
65057,17.150002,17.223969
65058,17.155558,17.046423
65059,16.622223,17.316557
65060,16.177778,16.106556
65061,15.577779,15.673852
65062,15.533334,15.530603
65063,15.58889,15.921893
65064,15.072223,16.077585
65065,15.027777,15.448217
65066,15.666666,14.707674
65067,16.044445,16.476526
65068,16.094442,16.721874
65069,16.994442,16.333559
65070,17.17778,17.42794
65071,17.17778,17.74783
65072,17.238892,17.500072
65073,17.266666,17.46881
65074,17.244444,17.465292
65075,17.288889,17.530672
65076,17.222221,16.714067
65077,16.205557,17.348799
65078,17.238892,15.632695
65079,17.244444,17.0503
65080,17.244444,16.966818
65081,17.227777,16.967274
65082,17.222221,17.079252
65083,17.222221,17.22836
65084,17.172224,16.600672
65085,17.200003,16.878817
65086,16.688887,17.06682
65087,17.150002,16.674383
65088,17.17778,16.85867
65089,17.17778,17.251688
65090,16.61111,17.270702
65091,16.088888,16.635578
65092,17.155558,16.128609
65093,18.561111,17.65133
65094,17.844444,19.300814
65095,21.111109,17.82279
65096,22.55,22.193314
65097,22.777779,23.396627
65098,23.933332,23.146263
65099,25.005558,24.359526
65100,24.461111,25.267866
65101,23.644444,23.98248
65102,22.644442,22.70769
65103,21.53889,21.645485
65104,20.427778,20.389282
65105,19.388891,19.242214
65106,18.522223,18.321886
65107,17.9,17.522383
65108,17.583334,17.028542
65109,16.83889,17.002287
65110,15.700001,15.981857
65111,15.966666,14.981628
65112,16.044445,15.742426
65113,15.561111,15.830335
65114,16.144444,15.32224
65115,16.07222,15.973473
65116,17.78889,15.943553
65117,21.111109,17.361258
65118,23.81667,22.070492
65119,26.016666,24.41761
65120,25.000002,27.02564
65121,24.683334,24.532131
65122,24.3,22.913057
65123,23.85,22.766376
65124,23.35,22.263435
65125,22.811113,21.787807
65126,22.244444,21.421904
65127,21.655556,20.817577
65128,21.061111,20.338861
65129,20.46111,19.866842
65130,19.877777,19.270191
65131,19.311111,18.849628
65132,18.77778,18.444624
65133,17.17778,17.998491
65134,16.644442,16.067842
65135,15.894445,16.243645
65136,16.094442,16.13253
65137,17.73889,16.48755
65138,21.655556,18.079401
65139,22.666664,22.749496
65140,24.844442,23.027931
65141,24.844442,24.944635
65142,26.066668,25.14681
65143,27.177778,25.795374
65144,27.6,25.991304
65145,27.755556,26.163391
65146,27.266666,25.455208
65147,27.21667,26.607979
65148,24.233332,26.295248
65149,20.43333,22.990765
65150,20.1,18.553389
65151,19.044445,19.405712
65152,18.983334,18.4324
65153,18.788889,18.181368
65154,18.333332,17.97791
65155,18.288887,17.739857
65156,18.177778,18.06173
65157,17.222221,17.879951
65158,16.733332,17.757168
65159,17.205555,16.96447
65160,17.805557,17.264044
65161,18.961111,17.560555
65162,22.344442,19.33747
65163,23.77778,23.000595
65164,25.955557,23.562086
65165,26.83889,24.98265
65166,27.71111,26.714552
65167,28.772224,27.266964
65168,28.86111,27.409977
65169,28.866667,26.178255
65170,27.522224,26.677597
65171,28.538889,25.896965
65172,28.605556,27.142532
65173,27.049997,26.475304
65174,23.827778,25.638067
65175,21.116665,21.760662
65176,20.533333,18.444992
65177,19.61111,19.138311
65178,18.433332,18.66914
65179,18.455555,17.428993
65180,18.144444,17.935583
65181,17.411112,17.664127
65182,17.344442,16.859236
65183,17.800001,16.551271
65184,18.872223,17.482695
65185,20.02778,18.324253
65186,22.083332,19.493956
65187,23.894442,21.84449
65188,26.044445,22.822916
65189,27.61111,24.859837
65190,28.844444,27.131508
65191,29.905554,27.891703
65192,29.933332,27.71
65193,29.005556,27.76629
65194,30.072222,26.39355
65195,29.0,27.556301
65196,27.983332,26.232065
65197,27.71111,25.14882
65198,26.01111,24.559328
65199,21.366667,24.02002
65200,21.716665,19.325703
65201,20.411112,20.158266
65202,21.094442,19.25713
65203,19.52222,21.434105
65204,19.216665,18.567982
65205,18.383333,18.16703
65206,17.783335,17.657946
65207,17.811113,17.61846
65208,18.822222,17.677423
65209,21.0,18.4392
65210,22.133333,20.985374
65211,24.983334,22.116829
65212,26.138887,24.185104
65213,27.116667,25.6273
65214,27.800001,26.845026
65215,28.911112,27.332993
65216,29.827778,28.018482
65217,30.022224,27.470213
65218,27.883333,27.810774
65219,27.855558,26.087488
65220,24.972223,26.60647
65221,20.294445,23.258966
65222,21.344444,18.18816
65223,20.088886,20.185
65224,20.022224,19.530535
65225,19.127777,19.233728
65226,19.422222,18.06068
65227,18.894442,18.699736
65228,18.455555,18.159565
65229,18.844444,17.941017
65230,18.31111,18.478565
65231,17.800001,17.475145
65232,18.772224,17.354208
65233,18.894442,18.375927
65234,20.083334,18.29089
65235,22.200003,20.047913
65236,23.844444,23.02674
65237,25.81111,24.037514
65238,27.066666,25.079584
65239,27.177778,27.178963
65240,28.694445,26.774054
65241,28.866667,28.150928
65242,29.905554,28.040838
65243,29.022223,29.114792
65244,28.838888,27.447102
65245,27.755556,27.783348
65246,26.127777,26.318935
65247,22.894444,24.526985
65248,22.777779,20.97059
65249,21.122221,20.797173
65250,20.533333,18.950806
65251,19.466667,18.789885
65252,18.955555,18.1428
65253,18.405558,18.598022
65254,17.805557,17.941397
65255,17.805557,17.047579
65256,18.844444,17.554293
65257,20.05,18.647278
65258,22.1,19.61823
65259,23.961111,21.523386
65260,26.111109,23.27431
65261,27.116667,24.991459
65262,28.81667,26.846931
65263,28.911112,27.375303
65264,29.872221,26.922636
65265,30.022224,27.824188
65266,31.08889,28.425144
65267,30.93889,30.145126
65268,30.0,29.33655
65269,28.88889,26.730806
65270,25.516665,26.338245
65271,22.266666,22.050623
65272,21.138887,18.58161
65273,20.222221,19.285158
65274,13.244446,19.058365
65275,12.1055565,12.919144
65276,11.850002,12.140104
65277,11.088888,12.338578
65278,11.066665,11.364303
65279,10.16111,11.858221
65280,13.711113,11.189501
65281,17.6,14.081526
65282,20.81111,19.08838
65283,22.755556,22.245691
65284,23.88889,23.081112
65285,24.872221,23.828697
65286,26.111109,23.980324
65287,26.138887,24.632687
65288,27.094444,24.147959
65289,27.244444,25.578838
65290,27.266666,25.414492
65291,27.172222,25.448143
65292,27.194447,25.056728
65293,26.038889,25.590126
65294,23.244442,23.22099
65295,20.116667,20.393202
65296,19.45,17.17112
65297,18.033333,18.04123
65298,19.422222,17.527649
65299,18.794447,18.055393
65300,17.95,18.086624
65301,17.222221,18.131613
65302,17.155558,17.277885
65303,16.805555,17.158257
65304,17.716667,17.082289
65305,22.0,17.31378
65306,24.683334,23.346275
65307,27.2,25.65454
65308,29.905554,27.402655
65309,29.85,29.755676
65310,31.061111,29.198254
65311,31.133331,29.0473
65312,31.155554,29.199717
65313,32.2,28.59645
65314,32.244446,29.782446
65315,31.161114,28.900719
65316,31.111113,28.325693
65317,28.96111,28.49951
65318,25.661114,25.78436
65319,22.916664,22.152319
65320,22.294445,19.767834
65321,21.405554,20.752499
65322,21.044445,20.510088
65323,20.51111,20.018162
65324,19.788889,19.88504
65325,18.977777,18.955103
65326,18.46667,17.915884
65327,19.18333,17.798435
65328,19.983335,18.7887
65329,21.066668,19.610302
65330,24.68889,20.855656
65331,27.177778,25.035837
65332,28.88889,27.181318
65333,29.938889,27.93517
65334,31.133331,28.291382
65335,32.2,29.53311
65336,32.144444,30.048935
65337,32.177776,30.79252
65338,31.05,30.023033
65339,29.877775,28.09661
65340,27.82778,28.052162
65341,27.222221,25.82766
65342,25.272223,24.918808
65343,23.988888,22.841408
65344,22.877777,23.121311
65345,23.061111,21.168674
65346,22.783335,22.016891
65347,22.25,22.094223
65348,21.8,21.54532
65349,21.622225,20.610605
65350,20.555555,20.698517
65351,20.472221,19.537441
65352,20.000002,20.221853
65353,20.072222,20.280483
65354,20.138887,20.2444
65355,20.16111,20.08631
65356,20.16111,19.729834
65357,20.227777,20.08676
65358,22.127777,20.268982
65359,22.150002,22.704483
65360,23.78889,22.65544
65361,22.86111,23.932276
65362,23.838888,22.26934
65363,24.027779,23.364002
65364,23.838888,23.86765
65365,23.794447,23.425873
65366,22.277779,23.269335
65367,20.094444,21.223253
65368,20.000002,18.881786
65369,19.56111,18.41893
65370,19.466667,18.641857
65371,19.97778,18.942434
65372,19.844442,20.395235
65373,19.927778,19.470066
65374,20.438887,19.927881
65375,19.433332,20.385677
65376,18.861109,18.71968
65377,19.883333,18.594664
65378,19.916666,20.121569
65379,19.905556,19.969522
65380,20.92778,19.95259
65381,21.038889,21.023842
65382,19.927778,20.843576
65383,20.994444,19.324062
65384,20.32778,21.001541
65385,22.244444,20.359373
65386,21.22778,22.452349
65387,21.42222,20.635138
65388,22.288889,21.115572
65389,21.177778,22.2292
65390,21.155556,20.717567
65391,19.927778,20.865114
65392,19.377779,19.81746
65393,18.416668,18.359648
65394,18.2,17.375195
65395,16.65,17.862549
65396,16.75,16.010696
65397,16.022223,16.381027
65398,16.0,15.577168
65399,15.216666,15.704883
65400,16.027779,15.6133795
65401,18.688889,16.686054
65402,20.81111,19.658342
65403,22.616667,21.843164
65404,23.794447,23.636448
65405,24.799997,24.325232
65406,25.95,24.793903
65407,26.061111,26.168262
65408,27.016665,25.919636
65409,27.105555,26.837433
65410,27.222221,26.540104
65411,26.338888,26.546587
65412,26.155554,25.123095
65413,25.022224,24.600714
65414,23.122223,24.059355
65415,20.072222,21.745016
65416,18.844444,17.144379
65417,18.116669,17.045326
65418,17.161112,17.830385
65419,16.094442,16.610489
65420,16.333334,15.508086
65421,15.005554,16.210508
65422,14.961112,14.623323
65423,14.78889,14.730069
65424,17.02222,14.837644
65425,19.711113,17.340544
65426,22.627775,19.571714
65427,24.927778,22.870779
65428,26.061111,25.109129
65429,27.038887,26.625639
65430,27.733332,26.479698
65431,27.800001,26.410696
65432,28.766668,25.934505
65433,28.81667,26.703434
65434,28.86111,26.347538
65435,28.783335,27.066172
65436,28.81667,27.907795
65437,27.172222,26.17795
65438,23.372223,23.627254
65439,21.205557,20.09968
65440,20.072222,18.660229
65441,19.266666,19.075323
65442,17.272223,18.594332
65443,17.25,15.777328
65444,17.038887,16.663073
65445,15.605557,16.764242
65446,15.62778,14.920699
65447,15.449998,15.193521
65448,16.116665,15.456996
65449,19.82222,15.818881
65450,23.611109,20.18376
65451,26.016666,24.491623
65452,27.733332,26.017633
65453,28.716667,27.898075
65454,27.916666,28.949564
65455,30.044447,26.90006
65456,30.849998,28.689955
65457,29.927776,29.051075
65458,30.97222,27.63854
65459,28.277779,28.536161
65460,29.949999,25.069393
65461,27.800001,27.72819
65462,24.522223,24.97546
65463,22.222221,21.982641
65464,21.622225,20.173376
65465,22.966665,19.897018
65466,21.977777,21.77767
65467,22.366665,20.655066
65468,21.366667,21.229862
65469,21.372223,20.207777
65470,19.844442,20.216122
65471,19.78333,18.442934
65472,18.844444,18.820276
65473,19.983335,18.1699
65474,22.027779,20.606344
65475,22.766666,23.255384
65476,19.244444,23.417124
65477,18.400002,18.307976
65478,20.294445,17.542835
65479,21.2,20.8461
65480,23.811113,21.967928
65481,25.016668,24.891006
65482,25.11111,25.543104
65483,25.1,24.849976
65484,25.044447,24.608727
65485,25.022224,23.590601
65486,23.05,22.980543
65487,18.122225,21.769476
65488,17.500002,16.85123
65489,17.4,17.441067
65490,17.800001,17.118212
65491,17.266666,17.52289
65492,17.344442,17.344347
65493,17.266666,17.312109
65494,17.244444,17.513388
65495,17.733334,16.974022
65496,17.733334,17.82987
65497,18.794447,17.71668
65498,20.594446,19.354767
65499,21.922222,21.360048
65500,22.505558,22.559093
65501,23.366667,22.878292
65502,22.177778,23.672812
65503,23.755558,21.297667
65504,22.161112,24.04633
65505,23.822222,21.919348
65506,24.833334,24.017712
65507,23.92222,24.461872
65508,24.816668,22.981382
65509,22.777779,24.84615
65510,21.361109,22.078056
65511,20.022224,20.453924
65512,20.416664,19.025457
65513,19.466667,19.803368
65514,18.866667,18.909645
65515,18.383333,18.368595
65516,18.833334,17.390102
65517,18.822222,18.416948
65518,18.8,18.249666
65519,18.261108,19.295393
65520,18.733335,18.54241
65521,19.844442,19.028448
65522,21.77222,20.268927
65523,22.666664,22.598995
65524,23.794447,23.383804
65525,23.894442,24.100176
65526,26.016666,23.672686
65527,27.06111,25.879147
65528,26.994444,27.35626
65529,27.194447,26.730804
65530,27.21667,26.740278
65531,26.2,26.522097
65532,26.038889,25.448408
65533,24.972223,25.363064
65534,23.116669,23.128904
65535,22.150002,20.744831
65536,21.038889,21.488375
65537,20.683332,19.944895
65538,17.200003,19.658714
65539,16.183334,17.698925
65540,17.422222,15.711616
65541,16.76111,17.43747
65542,17.666666,16.26715
65543,17.200003,17.472357
65544,15.994444,16.745335
65545,16.088888,15.395096
65546,17.077778,16.554873
65547,16.183334,17.648512
65548,17.288889,16.031284
65549,19.777779,17.654707
65550,22.21667,20.799034
65551,22.844446,23.758118
65552,22.983332,23.24039
65553,25.022224,22.11414
65554,24.005556,22.734135
65555,24.100002,21.733612
65556,22.96111,23.357565
65557,23.88889,22.236746
65558,21.366667,23.798395
65559,17.288889,20.992031
65560,17.11111,14.408531
65561,15.227778,15.46898
65562,20.438887,14.067
65563,19.444445,18.675589
65564,20.561111,18.298409
65565,20.46111,20.25977
65566,20.46111,20.196327
65567,20.533333,19.979597
65568,21.016666,20.113073
65569,21.066668,21.028393
65570,22.155556,20.850374
65571,23.838888,21.816898
65572,26.083334,23.285635
65573,27.627775,25.713024
65574,27.822224,26.85975
65575,28.911112,27.357334
65576,28.894442,28.503712
65577,29.949999,28.167028
65578,28.88889,28.963964
65579,28.855558,27.358593
65580,27.427776,26.85989
65581,27.288889,25.93647
65582,25.311113,25.459019
65583,24.97778,23.007523
65584,24.227776,23.329006
65585,21.361109,22.725267
65586,21.07222,20.427393
65587,19.4,20.795965
65588,18.888887,18.7497
65589,18.355556,18.241266
65590,18.355556,18.261875
65591,17.872223,18.56722
65592,17.82778,18.14207
65593,18.383333,17.56826
65594,18.894442,18.84442
65595,20.02778,19.16063
65596,21.088886,20.606653
65597,21.07222,21.516336
65598,21.250002,20.937021
65599,21.272224,21.268623
65600,22.733334,21.417301
65601,23.88889,22.568724
65602,24.972223,25.076286
65603,24.788889,25.248087
65604,25.000002,24.412687
65605,23.916664,24.85971
65606,22.299997,23.133621
65607,21.066668,20.74874
65608,20.466665,19.938566
65609,20.377777,19.660704
65610,13.338889,19.533398
65611,12.688889,13.155441
65612,12.43889,12.463769
65613,11.605556,13.176244
65614,11.022223,11.86161
65615,10.727776,11.084465
65616,12.62222,11.225286
65617,18.555553,12.360374
65618,21.727776,19.50311
65619,22.777779,22.946884
65620,22.872225,22.798912
65621,23.822222,22.621315
65622,25.022224,23.189436
65623,26.111109,23.379698
65624,26.083334,23.917051
65625,26.22778,23.60509
65626,27.244444,24.343775
65627,27.172222,25.426615
65628,27.2,25.01903
65629,25.072222,24.81268
65630,22.572222,22.055197
65631,21.066668,20.226254
65632,19.799997,19.227505
65633,16.438889,18.36618
65634,14.633334,14.46347
65635,17.55,13.243147
65636,14.611112,18.691545
65637,13.333333,13.837047
65638,14.305556,12.41599
65639,14.294445,14.442704
65640,15.005554,14.491263
65641,17.666666,14.780961
65642,19.9,18.291714
65643,22.755556,20.29655
65644,24.905554,22.960001
65645,26.083334,24.632486
65646,27.194447,25.326338
65647,27.822224,26.225725
65648,27.788889,25.770447
65649,27.93333,25.768696
65650,29.0,26.21563
65651,28.972221,27.063927
65652,28.977777,26.964094
65653,27.333334,26.759666
65654,25.255556,24.682981
65655,22.82778,22.7673
65656,22.161112,20.838139
65657,20.31667,20.619707
65658,19.983335,18.819033
65659,18.36111,18.773813
65660,18.344444,17.067549
65661,18.711113,17.657717
65662,18.666666,18.374992
65663,18.683334,18.19135
65664,18.711113,18.207935
65665,20.05,19.11774
65666,22.605556,20.062351
65667,24.933332,23.137003
65668,26.138887,25.787981
65669,27.627775,25.433882
65670,28.88889,26.545574
65671,30.0,27.722258
65672,30.07778,28.200415
65673,29.044445,28.042177
65674,31.083334,25.840117
65675,31.111113,30.119099
65676,29.616667,31.577698
65677,27.938889,28.822947
65678,26.516666,26.317081
65679,22.872225,25.451315
65680,22.688887,20.028414
65681,21.827778,20.795267
65682,19.933334,20.708965
65683,19.861109,18.29529
65684,19.605555,18.858084
65685,19.26111,19.304981
65686,18.705557,19.041296
65687,18.411112,18.41727
65688,19.799997,17.973125
65689,22.02222,19.758995
65690,24.0,22.687262
65691,27.244444,24.508593
65692,28.911112,27.801891
65693,29.938889,30.003195
65694,31.133331,29.785603
65695,31.183332,30.276299
65696,32.077778,29.917505
65697,32.15,31.314123
65698,32.244446,30.76821
65699,32.155556,30.693705
65700,30.18333,30.129946
65701,30.094444,28.109743
65702,27.71111,28.531975
65703,24.005556,24.692194
65704,23.36111,20.38809
65705,21.994442,21.339727
65706,21.16111,20.784708
65707,21.622225,20.22198
65708,21.527779,21.541965
65709,19.927778,21.46883
65710,20.483332,18.823175
65711,20.094444,19.605526
65712,21.088886,19.178982
65713,21.255558,21.398283
65714,23.750002,20.78672
65715,25.972221,23.43468
65716,27.633333,25.912422
65717,27.805557,26.910929
65718,27.433332,27.463642
65719,22.594444,26.620665
65720,22.622223,20.58003
65721,22.388887,22.038954
65722,24.038889,20.82688
65723,24.61111,24.05124
65724,25.077778,24.669008
65725,24.98889,25.15999
65726,23.277779,23.944067
65727,22.166668,22.392447
65728,20.533333,21.0658
65729,20.622225,18.638998
65730,21.461111,19.425228
65731,20.905556,20.93565
65732,19.416666,21.197851
65733,19.311111,18.921522
65734,19.288889,18.990744
65735,17.9,19.153837
65736,18.772224,17.555769
65737,19.91111,19.134838
65738,21.861113,20.481375
65739,21.97222,22.253256
65740,17.894442,22.619091
65741,17.93333,16.673765
65742,19.972223,17.335833
65743,22.144445,20.65901
65744,22.716665,23.450174
65745,23.51111,23.371979
65746,22.155556,24.067749
65747,19.42778,22.543322
65748,22.155556,18.142895
65749,21.116665,22.859356
65750,20.088886,21.11282
65751,17.850002,19.2622
65752,17.299997,16.11197
65753,16.794445,16.468536
65754,11.694443,16.548384
65755,12.688889,12.300807
65756,11.783334,13.360662
65757,11.67222,12.0043545
65758,11.094443,11.848185
65759,11.588888,11.2577
65760,12.094445,12.269879
65761,12.666666,13.253846
65762,13.811111,14.055771
65763,14.905556,14.977408
65764,16.116665,16.087526
65765,16.883335,16.87788
65766,17.783335,17.851202
65767,17.92222,19.00908
65768,18.73889,18.268858
65769,17.377777,18.896967
65770,17.883333,16.962263
65771,17.094444,17.98562
65772,16.13889,17.156057
65773,14.933334,16.5475
65774,14.105556,14.579624
65775,12.827777,13.823113
65776,12.338887,12.015017
65777,13.383334,12.396302
65778,18.772224,13.884046
65779,17.688889,19.528902
65780,17.516668,16.99573
65781,16.555557,17.441936
65782,16.533335,16.23001
65783,16.338886,16.11874
65784,17.761112,16.369152
65785,22.02222,17.596928
65786,24.82222,22.226131
65787,27.733332,25.193487
65788,29.977777,27.432302
65789,31.05,28.843225
65790,32.755554,29.334326
65791,32.8,30.857328
65792,33.65,29.671377
65793,33.88889,29.927593
65794,33.91111,31.014698
65795,33.794445,30.953968
65796,32.8,30.900007
65797,32.66111,28.483467
65798,28.916664,29.025454
65799,24.905554,25.78665
65800,25.744442,22.576511
65801,25.55,25.595255
65802,24.605555,24.377367
65803,22.016665,22.223822
65804,20.183332,19.678604
65805,19.372225,18.41304
65806,17.777779,18.428553
65807,17.577778,16.523651
65808,18.938889,17.391464
65809,22.666664,18.553581
65810,24.783333,22.88263
65811,27.244444,24.301184
65812,28.883333,25.816813
65813,29.933332,27.006376
65814,31.105556,28.209408
65815,31.127775,28.769884
65816,32.13889,27.84483
65817,32.216667,30.55674
65818,32.266666,29.585958
65819,32.083332,28.941132
65820,31.066668,28.74388
65821,29.866665,27.942013
65822,27.294445,27.897715
65823,24.883331,24.395388
65824,24.75,21.38066
65825,23.805555,22.542961
65826,21.583336,21.90901
65827,18.477777,19.246317
65828,18.57222,15.977884
65829,16.811111,17.447771
65830,17.688889,16.151817
65831,16.733332,17.467058
65832,19.661112,16.42201
65833,22.044443,18.872175
65834,23.866667,21.226425
65835,26.133331,22.989483
65836,27.288889,25.127985
65837,27.916666,25.577793
65838,28.977777,25.654013
65839,29.994446,27.199347
65840,31.038889,28.396622
65841,31.133331,28.519436
65842,31.177776,27.91364
65843,31.111113,28.63289
65844,31.061111,28.828876
65845,28.81667,29.008234
65846,26.449999,26.416481
65847,25.022224,23.594877
65848,24.666668,22.677408
65849,24.216667,23.112024
65850,22.077776,23.022354
65851,20.02778,20.492441
65852,19.127777,18.533367
65853,18.28333,18.074097
65854,18.15,17.978962
65855,17.605556,17.608982
65856,18.755558,16.799175
65857,22.105555,18.339735
65858,22.855558,22.61267
65859,24.883331,22.7785
65860,26.061111,24.864796
65861,27.03333,25.780373
65862,27.11111,26.390888
65863,27.733332,26.654638
65864,28.483335,27.423965
65865,28.794447,27.491156
65866,27.822224,27.753695
65867,27.872225,26.150698
65868,27.194447,25.69051
65869,26.061111,25.311312
65870,23.155558,23.679153
65871,19.972223,20.74173
65872,18.81667,17.810892
65873,17.28333,17.520826
65874,18.127779,17.255861
65875,17.11111,17.991941
65876,15.044444,16.240017
65877,14.066666,14.1731615
65878,14.505553,13.34042
65879,14.37778,14.534377
65880,17.200003,14.6993475
65881,17.200003,17.387259
65882,17.82778,17.869444
65883,19.97778,18.581432
65884,21.138887,20.608265
65885,21.933332,21.727268
65886,22.266666,22.632235
65887,22.800001,22.48115
65888,23.716667,22.723753
65889,23.86111,24.1583
65890,23.866667,22.95428
65891,22.977776,22.685305
65892,22.822224,21.231289
65893,22.800001,20.888865
65894,19.47222,21.409306
65895,16.177778,17.171824
